Timestamp,Record Type,Instrument,Ob Position,Quantity Diff,Ob Command,Change Reason,Order Number,Premium (256ths),Quantity,Bid/Ask,Total Volume,Display Quantity,Sequence,Source,Instrument Name,Deal Source,Aggressive,Workup State,Workup Reason,Aggressive Order Number,Aggressive Bid/Ask,Passive Order Number,Passive Bid/Ask
10:20:10:287020 20180108,OB_CHANGE,2_YEAR,88.0,-3.0,DELETE,10.0,60579400000E6685,25560,0.0,A,0.0,,42713,OC,,,,,,,,,
10:20:10:287069 20180108,OB_CHANGE,2_YEAR,1.0,-3.0,DELETE,1.0,60579400000E66FB,25558,0.0,A,0.0,,42714,OC,,,,,,,,,
10:20:10:287183 20180108,OB_CHANGE,2_YEAR,88.0,-27.0,DELETE,1.0,60579400000E66FC,25560,0.0,A,0.0,,42715,OC,,,,,,,,,
10:20:10:287236 20180108,OB_CHANGE,2_YEAR,1.0,3.0,ADD,6.0,60579400000E6702,25558,3.0,A,0.0,,42716,OC,,,,,,,,,
10:20:10:287295 20180108,OB_CHANGE,2_YEAR,2.0,3.0,ADD,6.0,60579400000E6703,25558,3.0,A,0.0,,42717,OC,,,,,,,,,
10:20:10:287303 20180108,OB_CHANGE,2_YEAR,1.0,-3.0,DELETE,1.0,60579400000E6702,25558,0.0,A,0.0,,42718,OC,,,,,,,,,
10:20:10:287348 20180108,OB_CHANGE,2_YEAR,89.0,27.0,ADD,6.0,60579400000E6705,25560,27.0,A,0.0,,42719,OC,,,,,,,,,
10:20:10:288618 20180108,OB_CHANGE,2_YEAR,172.0,7.0,ADD,6.0,60579400000E6707,25562,7.0,A,0.0,,42720,OC,,,,,,,,,
10:20:10:290249 20180108,OB_CHANGE,2_YEAR,486.0,14.0,ADD,6.0,60579400000E670A,25576,14.0,A,0.0,,42721,OC,,,,,,,,,
10:20:10:290413 20180108,OB_CHANGE,2_YEAR,486.0,-14.0,DELETE,1.0,60579400000E670A,25576,0.0,A,0.0,,42722,OC,,,,,,,,,
10:20:10:291342 20180108,OB_CHANGE,2_YEAR,79.0,3.0,ADD,6.0,60579400000E670D,25556,3.0,B,0.0,,42723,OC,,,,,,,,,
10:20:10:291399 20180108,OB_CHANGE,2_YEAR,1.0,-3.0,DELETE,1.0,60579400000E6703,25558,0.0,A,0.0,,42724,OC,,,,,,,,,
10:20:10:291522 20180108,OB_CHANGE,2_YEAR,88.0,-27.0,DELETE,1.0,60579400000E6705,25560,0.0,A,0.0,,42725,OC,,,,,,,,,
10:20:10:291576 20180108,OB_CHANGE,2_YEAR,1.0,3.0,ADD,6.0,60579400000E6710,25558,3.0,A,0.0,,42726,OC,,,,,,,,,
10:20:10:291640 20180108,OB_CHANGE,2_YEAR,2.0,3.0,ADD,6.0,60579400000E6711,25558,3.0,A,0.0,,42727,OC,,,,,,,,,
10:20:10:291648 20180108,OB_CHANGE,2_YEAR,1.0,-3.0,DELETE,1.0,60579400000E6710,25558,0.0,A,0.0,,42728,OC,,,,,,,,,
10:20:10:291702 20180108,OB_CHANGE,2_YEAR,171.0,-7.0,DELETE,10.0,60579400000E6707,25562,0.0,A,0.0,,42729,OC,,,,,,,,,
10:20:10:291709 20180108,OB_CHANGE,2_YEAR,1.0,-3.0,DELETE,1.0,60579400000E6711,25558,0.0,A,0.0,,42730,OC,,,,,,,,,
10:20:10:291745 20180108,OB_CHANGE,2_YEAR,88.0,27.0,ADD,6.0,60579400000E6716,25560,27.0,A,0.0,,42731,OC,,,,,,,,,
10:20:10:291864 20180108,OB_CHANGE,2_YEAR,88.0,-27.0,DELETE,1.0,60579400000E6716,25560,0.0,A,0.0,,42732,OC,,,,,,,,,
10:20:10:295038 20180108,OB_CHANGE,2_YEAR,483.0,14.0,ADD,6.0,60579400000E671C,25576,14.0,A,0.0,,42733,OC,,,,,,,,,
10:20:10:295347 20180108,OB_CHANGE,2_YEAR,483.0,-14.0,DELETE,1.0,60579400000E671C,25576,0.0,A,0.0,,42734,OC,,,,,,,,,
10:20:10:295848 20180108,OB_CHANGE,2_YEAR,170.0,7.0,ADD,6.0,60579400000E671F,25562,7.0,A,0.0,,42735,OC,,,,,,,,,
10:20:10:299885 20180108,OB_CHANGE,2_YEAR,484.0,14.0,ADD,6.0,60579400000E6722,25576,14.0,A,0.0,,42736,OC,,,,,,,,,
10:20:10:300048 20180108,OB_CHANGE,2_YEAR,484.0,-14.0,DELETE,1.0,60579400000E6722,25576,0.0,A,0.0,,42737,OC,,,,,,,,,
10:20:10:300315 20180108,OB_CHANGE,2_YEAR,169.0,-1.0,DELETE,10.0,60579400000E66E3,25562,0.0,A,0.0,,42738,OC,,,,,,,,,
10:20:10:300493 20180108,OB_CHANGE,2_YEAR,87.0,-5.0,DELETE,10.0,60579400000E66E6,25560,0.0,A,0.0,,42739,OC,,,,,,,,,
10:20:10:302115 20180108,OB_CHANGE,2_YEAR,482.0,14.0,ADD,6.0,60579400000E6728,25576,14.0,A,0.0,,42740,OC,,,,,,,,,
10:20:10:302262 20180108,OB_CHANGE,2_YEAR,482.0,-14.0,DELETE,1.0,60579400000E6728,25576,0.0,A,0.0,,42741,OC,,,,,,,,,
10:20:10:303312 20180108,OB_CHANGE,2_YEAR,169.0,1.0,ADD,6.0,60579400000E672A,25562,1.0,A,0.0,,42742,OC,,,,,,,,,
10:20:10:303529 20180108,OB_CHANGE,2_YEAR,87.0,5.0,ADD,6.0,60579400000E672B,25560,5.0,A,0.0,,42743,OC,,,,,,,,,
10:20:10:306492 20180108,OB_CHANGE,2_YEAR,484.0,14.0,ADD,6.0,60579400000E672E,25576,14.0,A,0.0,,42744,OC,,,,,,,,,
10:20:10:306660 20180108,OB_CHANGE,2_YEAR,484.0,-14.0,DELETE,1.0,60579400000E672E,25576,0.0,A,0.0,,42745,OC,,,,,,,,,
10:20:10:306837 20180108,OB_CHANGE,2_YEAR,484.0,14.0,ADD,6.0,60579400000E6730,25576,14.0,A,0.0,,42746,OC,,,,,,,,,
10:20:10:307543 20180108,OB_CHANGE,2_YEAR,88.0,3.0,ADD,6.0,60579400000E6732,25560,3.0,A,0.0,,42747,OC,,,,,,,,,
10:20:10:307759 20180108,OB_CHANGE,2_YEAR,79.0,-3.0,DELETE,10.0,60579400000E670D,25556,0.0,B,0.0,,42748,OC,,,,,,,,,
10:20:10:486244 20180108,OB_CHANGE,2_YEAR,89.0,10.0,ADD,6.0,60579400000E673B,25560,10.0,A,0.0,,42749,OC,,,,,,,,,
10:20:10:486311 20180108,OB_CHANGE,2_YEAR,1.0,3.0,ADD,6.0,60579400000E673C,25558,3.0,A,0.0,,42750,OC,,,,,,,,,
10:20:10:486374 20180108,OB_CHANGE,2_YEAR,2.0,3.0,ADD,6.0,60579400000E673D,25558,3.0,A,0.0,,42751,OC,,,,,,,,,
10:20:10:486382 20180108,OB_CHANGE,2_YEAR,1.0,-3.0,DELETE,1.0,60579400000E673C,25558,0.0,A,0.0,,42752,OC,,,,,,,,,
10:20:10:486435 20180108,OB_CHANGE,2_YEAR,91.0,27.0,ADD,6.0,60579400000E673F,25560,27.0,A,0.0,,42753,OC,,,,,,,,,
10:20:10:489641 20180108,OB_CHANGE,2_YEAR,92.0,42.0,ADD,6.0,60579400000E6740,25560,42.0,A,0.0,,42754,OC,,,,,,,,,
10:20:10:490463 20180108,OB_CHANGE,2_YEAR,174.0,-7.0,DELETE,10.0,60579400000E671F,25562,0.0,A,0.0,,42755,OC,,,,,,,,,
10:20:10:491186 20180108,OB_CHANGE,2_YEAR,174.0,-1.0,DELETE,10.0,60579400000E672A,25562,0.0,A,0.0,,42756,OC,,,,,,,,,
10:20:10:491400 20180108,OB_CHANGE,2_YEAR,88.0,-5.0,DELETE,10.0,60579400000E672B,25560,0.0,A,0.0,,42757,OC,,,,,,,,,
10:20:10:501392 20180108,OB_CHANGE,2_YEAR,486.0,-14.0,DELETE,1.0,60579400000E6730,25576,0.0,A,0.0,,42758,OC,,,,,,,,,
10:20:10:502183 20180108,OB_CHANGE,2_YEAR,88.0,-3.0,DELETE,10.0,60579400000E6732,25560,0.0,A,0.0,,42759,OC,,,,,,,,,
10:20:10:511374 20180108,OB_CHANGE,2_YEAR,88.0,-10.0,DELETE,10.0,60579400000E673B,25560,0.0,A,0.0,,42760,OC,,,,,,,,,
10:20:10:549497 20180108,OB_CHANGE,2_YEAR,90.0,14.0,ADD,6.0,60579400000E676A,25560,14.0,A,0.0,,42761,OC,,,,,,,,,
10:20:10:549559 20180108,OB_CHANGE,2_YEAR,2.0,3.0,ADD,6.0,60579400000E676B,25558,3.0,A,0.0,,42762,OC,,,,,,,,,
10:20:10:801528 20180108,OB_CHANGE,2_YEAR,79.0,5.0,ADD,6.0,60579400000E6784,25556,5.0,B,0.0,,42763,OC,,,,,,,,,
10:20:10:801597 20180108,OB_CHANGE,2_YEAR,2.0,-3.0,DELETE,1.0,60579400000E676B,25558,0.0,A,0.0,,42764,OC,,,,,,,,,
10:20:10:801603 20180108,OB_CHANGE,2_YEAR,1.0,-3.0,DELETE,1.0,60579400000E673D,25558,0.0,A,0.0,,42765,OC,,,,,,,,,
10:20:10:801651 20180108,OB_CHANGE,2_YEAR,88.0,-42.0,DELETE,1.0,60579400000E6740,25560,0.0,A,0.0,,42766,OC,,,,,,,,,
10:20:10:801721 20180108,OB_CHANGE,2_YEAR,298.0,1.0,ADD,6.0,60579400000E6788,25566,1.0,A,0.0,,42767,OC,,,,,,,,,
10:20:10:801763 20180108,OB_CHANGE,2_YEAR,87.0,-27.0,DELETE,1.0,60579400000E673F,25560,0.0,A,0.0,,42768,OC,,,,,,,,,
10:20:10:805342 20180108,OB_CHANGE,2_YEAR,169.0,7.0,ADD,6.0,60579400000E678D,25562,7.0,A,0.0,,42769,OC,,,,,,,,,
10:20:10:807637 20180108,OB_CHANGE,2_YEAR,170.0,1.0,ADD,6.0,60579400000E6792,25562,1.0,A,0.0,,42770,OC,,,,,,,,,
10:20:10:807697 20180108,OB_CHANGE,2_YEAR,1.0,3.0,ADD,6.0,60579400000E6793,25558,3.0,A,0.0,,42771,OC,,,,,,,,,
10:20:10:807761 20180108,OB_CHANGE,2_YEAR,1.0,-3.0,DELETE,1.0,60579400000E6793,25558,0.0,A,0.0,,42772,OC,,,,,,,,,
10:20:10:807812 20180108,OB_CHANGE,2_YEAR,88.0,27.0,ADD,6.0,60579400000E6795,25560,27.0,A,0.0,,42773,OC,,,,,,,,,
10:20:10:807862 20180108,OB_CHANGE,2_YEAR,89.0,5.0,ADD,6.0,60579400000E6796,25560,5.0,A,0.0,,42774,OC,,,,,,,,,
10:20:10:807904 20180108,OB_CHANGE,2_YEAR,88.0,-27.0,DELETE,1.0,60579400000E6795,25560,0.0,A,0.0,,42775,OC,,,,,,,,,
10:20:10:810396 20180108,OB_CHANGE,2_YEAR,170.0,-7.0,DELETE,10.0,60579400000E678D,25562,0.0,A,0.0,,42776,OC,,,,,,,,,
10:20:10:816686 20180108,OB_CHANGE,2_YEAR,87.0,-14.0,DELETE,1.0,60579400000E676A,25560,0.0,A,0.0,,42777,OC,,,,,,,,,
10:20:10:816686 20180108,OB_CHANGE,2_YEAR,484.0,14.0,ADD,6.0,60579400000E676A,25576,14.0,A,0.0,,42778,OC,,,,,,,,,
10:20:10:817332 20180108,OB_CHANGE,2_YEAR,170.0,7.0,ADD,6.0,60579400000E67A2,25562,7.0,A,0.0,,42779,OC,,,,,,,,,
10:20:10:817474 20180108,OB_CHANGE,2_YEAR,88.0,3.0,ADD,6.0,60579400000E67A4,25560,3.0,A,0.0,,42780,OC,,,,,,,,,
10:20:10:822728 20180108,OB_CHANGE,2_YEAR,486.0,-14.0,DELETE,1.0,60579400000E676A,25576,0.0,A,0.0,,42781,OC,,,,,,,,,
10:20:10:822910 20180108,OB_CHANGE,2_YEAR,486.0,14.0,ADD,6.0,60579400000E67A8,25576,14.0,A,0.0,,42782,OC,,,,,,,,,
10:20:10:828215 20180108,OB_CHANGE,2_YEAR,170.0,-1.0,DELETE,10.0,60579400000E6792,25562,0.0,A,0.0,,42783,OC,,,,,,,,,
10:20:10:828400 20180108,OB_CHANGE,2_YEAR,87.0,-5.0,DELETE,10.0,60579400000E6796,25560,0.0,A,0.0,,42784,OC,,,,,,,,,
10:20:10:830391 20180108,OB_CHANGE,2_YEAR,170.0,1.0,ADD,6.0,60579400000E67AB,25562,1.0,A,0.0,,42785,OC,,,,,,,,,
10:20:10:830870 20180108,OB_CHANGE,2_YEAR,88.0,5.0,ADD,6.0,60579400000E67AC,25560,5.0,A,0.0,,42786,OC,,,,,,,,,
10:20:10:832104 20180108,OB_CHANGE,2_YEAR,79.0,-5.0,DELETE,10.0,60579400000E6784,25556,0.0,B,0.0,,42787,OC,,,,,,,,,
10:20:10:832164 20180108,OB_CHANGE,2_YEAR,1.0,3.0,ADD,6.0,60579400000E67AF,25558,3.0,A,0.0,,42788,OC,,,,,,,,,
10:20:10:832282 20180108,OB_CHANGE,2_YEAR,90.0,27.0,ADD,6.0,60579400000E67B0,25560,27.0,A,0.0,,42789,OC,,,,,,,,,
10:20:10:834798 20180108,OB_CHANGE,2_YEAR,172.0,-7.0,DELETE,10.0,60579400000E67A2,25562,0.0,A,0.0,,42790,OC,,,,,,,,,
10:20:10:834852 20180108,OB_CHANGE,2_YEAR,91.0,42.0,ADD,6.0,60579400000E67B3,25560,42.0,A,0.0,,42791,OC,,,,,,,,,
10:20:10:846918 20180108,OB_CHANGE,2_YEAR,92.0,10.0,ADD,6.0,60579400000E67B5,25560,10.0,A,0.0,,42792,OC,,,,,,,,,
10:20:10:847235 20180108,OB_CHANGE,2_YEAR,489.0,-14.0,DELETE,1.0,60579400000E67A8,25576,0.0,A,0.0,,42793,OC,,,,,,,,,
10:20:10:847944 20180108,OB_CHANGE,2_YEAR,88.0,-3.0,DELETE,10.0,60579400000E67A4,25560,0.0,A,0.0,,42794,OC,,,,,,,,,
10:20:10:851221 20180108,OB_CHANGE,2_YEAR,173.0,-1.0,DELETE,10.0,60579400000E67AB,25562,0.0,A,0.0,,42795,OC,,,,,,,,,
10:20:10:851400 20180108,OB_CHANGE,2_YEAR,91.0,-10.0,DELETE,10.0,60579400000E67B5,25560,0.0,A,0.0,,42796,OC,,,,,,,,,
10:20:10:851406 20180108,OB_CHANGE,2_YEAR,88.0,-5.0,DELETE,10.0,60579400000E67AC,25560,0.0,A,0.0,,42797,OC,,,,,,,,,
10:20:10:932354 20180108,OB_CHANGE,2_YEAR,90.0,14.0,ADD,6.0,60579400000E67C2,25560,14.0,A,0.0,,42798,OC,,,,,,,,,
10:20:10:974036 20180108,OB_CHANGE,2_YEAR,79.0,5.0,ADD,6.0,60579400000E67C4,25556,5.0,B,0.0,,42799,OC,,,,,,,,,
10:20:11:022020 20180108,OB_CHANGE,2_YEAR,91.0,2.0,ADD,6.0,60579400000E67CC,25560,2.0,A,0.0,,42800,OC,,,,,,,,,
10:20:11:578029 20180108,WORKUP,,,,,,,25558,,,,,42801,WU,2_YEAR,,,0.0,1.0,0.0,2.0,0.0,1.0
10:20:11:586096 20180108,OB_CHANGE,2_YEAR,92.0,2.0,ADD,6.0,60579400000E67DD,25560,2.0,A,0.0,,42802,OC,,,,,,,,,
10:20:11:586147 20180108,OB_CHANGE,2_YEAR,93.0,2.0,ADD,6.0,60579400000E67DE,25560,2.0,A,0.0,,42803,OC,,,,,,,,,
10:20:14:834116 20180108,OB_CHANGE,2_YEAR,1.0,-3.0,DELETE,3.0,60579400000E67AF,25558,0.0,A,0.0,,42805,OC,,,,,,,,,
10:20:14:834116 20180108,WORKUP,,,,,,,25558,,,,,42804,WU,2_YEAR,,,10.0,1.0,0.0,1.0,0.0,2.0
10:20:14:834116 20180108,WORKUP,,,,,,,25558,,,,,42808,WU,2_YEAR,,,11.0,1.0,0.0,1.0,0.0,2.0
10:20:14:834116 20180108,TRADE,,,,,,60579400000E67AF,25558,3.0,A,,,42806,T,2_YEAR,1.0,0.0,,,,,,
10:20:14:834116 20180108,TRADE,,,,,,60579400000E686E,25558,3.0,B,,,42807,T,2_YEAR,1.0,1.0,,,,,,
10:20:14:834240 20180108,OB_CHANGE,2_YEAR,88.0,-42.0,DELETE,1.0,60579400000E67B3,25560,0.0,A,0.0,,42809,OC,,,,,,,,,
10:20:14:834287 20180108,OB_CHANGE,2_YEAR,90.0,-2.0,DELETE,1.0,60579400000E67DD,25560,0.0,A,0.0,,42810,OC,,,,,,,,,
10:20:14:834293 20180108,OB_CHANGE,2_YEAR,300.0,-1.0,DELETE,1.0,60579400000E6788,25566,0.0,A,0.0,,42811,OC,,,,,,,,,
10:20:14:834298 20180108,OB_CHANGE,2_YEAR,89.0,-2.0,DELETE,1.0,60579400000E67CC,25560,0.0,A,0.0,,42812,OC,,,,,,,,,
10:20:14:834349 20180108,OB_CHANGE,2_YEAR,87.0,-27.0,DELETE,1.0,60579400000E67B0,25560,0.0,A,0.0,,42813,OC,,,,,,,,,
10:20:14:834435 20180108,OB_CHANGE,2_YEAR,88.0,-2.0,DELETE,1.0,60579400000E67DE,25560,0.0,A,0.0,,42814,OC,,,,,,,,,
10:20:14:838449 20180108,OB_CHANGE,2_YEAR,169.0,7.0,ADD,6.0,60579400000E6883,25562,7.0,A,0.0,,42815,OC,,,,,,,,,
10:20:14:839858 20180108,OB_CHANGE,2_YEAR,170.0,1.0,ADD,6.0,60579400000E6886,25562,1.0,A,0.0,,42816,OC,,,,,,,,,
10:20:14:840093 20180108,OB_CHANGE,2_YEAR,88.0,5.0,ADD,6.0,60579400000E6887,25560,5.0,A,0.0,,42817,OC,,,,,,,,,
10:20:14:849195 20180108,OB_CHANGE,2_YEAR,87.0,-14.0,DELETE,1.0,60579400000E67C2,25560,0.0,A,0.0,,42818,OC,,,,,,,,,
10:20:14:849195 20180108,OB_CHANGE,2_YEAR,484.0,14.0,ADD,6.0,60579400000E67C2,25576,14.0,A,0.0,,42819,OC,,,,,,,,,
10:20:14:849238 20180108,OB_CHANGE,2_YEAR,79.0,-5.0,DELETE,10.0,60579400000E67C4,25556,0.0,B,0.0,,42820,OC,,,,,,,,,
10:20:14:850370 20180108,OB_CHANGE,2_YEAR,88.0,3.0,ADD,6.0,60579400000E688E,25560,3.0,A,0.0,,42821,OC,,,,,,,,,
10:20:14:874390 20180108,OB_CHANGE,2_YEAR,89.0,10.0,ADD,6.0,60579400000E6893,25560,10.0,A,0.0,,42822,OC,,,,,,,,,
10:20:17:834856 20180108,WORKUP,,,,,,,25558,,,,,42823,WU,2_YEAR,,,0.0,1.0,0.0,1.0,0.0,2.0
10:20:21:996517 20180108,OB_CHANGE,2_YEAR,90.0,2.0,ADD,6.0,60579400000E6927,25560,2.0,A,0.0,,42824,OC,,,,,,,,,
10:20:21:996531 20180108,OB_CHANGE,2_YEAR,91.0,2.0,ADD,6.0,60579400000E6928,25560,2.0,A,0.0,,42825,OC,,,,,,,,,
10:20:21:996629 20180108,OB_CHANGE,2_YEAR,296.0,1.0,ADD,6.0,60579400000E6929,25548,1.0,B,0.0,,42826,OC,,,,,,,,,
10:20:21:999403 20180108,OB_CHANGE,2_YEAR,173.0,-7.0,DELETE,10.0,60579400000E6883,25562,0.0,A,0.0,,42827,OC,,,,,,,,,
10:20:22:012469 20180108,OB_CHANGE,2_YEAR,88.0,-3.0,DELETE,10.0,60579400000E688E,25560,0.0,A,0.0,,42828,OC,,,,,,,,,
10:20:22:020965 20180108,OB_CHANGE,2_YEAR,88.0,-10.0,DELETE,10.0,60579400000E6893,25560,0.0,A,0.0,,42829,OC,,,,,,,,,
10:20:24:751385 20180108,OB_CHANGE,2_YEAR,1.0,5.0,ADD,6.0,60579400000E6953,25558,5.0,A,0.0,,42830,OC,,,,,,,,,
10:20:24:751502 20180108,OB_CHANGE,2_YEAR,1.0,-3.0,ALTER,3.0,60579400000E6953,25558,2.0,A,0.0,,42832,OC,,,,,,,,,
10:20:24:751502 20180108,WORKUP,,,,,,,25558,,,,,42831,WU,2_YEAR,,,10.0,1.0,0.0,1.0,0.0,2.0
10:20:24:751502 20180108,WORKUP,,,,,,,25558,,,,,42835,WU,2_YEAR,,,11.0,1.0,0.0,1.0,0.0,2.0
10:20:24:751502 20180108,TRADE,,,,,,60579400000E6953,25558,3.0,A,,,42833,T,2_YEAR,1.0,0.0,,,,,,
10:20:24:751502 20180108,TRADE,,,,,,60579400000E6956,25558,3.0,B,,,42834,T,2_YEAR,1.0,1.0,,,,,,
10:20:24:751559 20180108,OB_CHANGE,2_YEAR,91.0,2.0,ADD,6.0,60579400000E695A,25560,2.0,A,0.0,,42836,OC,,,,,,,,,
10:20:24:751570 20180108,OB_CHANGE,2_YEAR,92.0,27.0,ADD,6.0,60579400000E695B,25560,27.0,A,0.0,,42837,OC,,,,,,,,,
10:20:24:751633 20180108,OB_CHANGE,2_YEAR,296.0,-1.0,DELETE,1.0,60579400000E6929,25548,0.0,B,0.0,,42838,OC,,,,,,,,,
10:20:24:751714 20180108,OB_CHANGE,2_YEAR,1.0,3.0,ADD,6.0,60579400000E6962,25558,3.0,B,0.0,,42840,OC,,,,,,,,,
10:20:24:751714 20180108,OB_CHANGE,2_YEAR,1.0,-2.0,DELETE,3.0,60579400000E6953,25558,0.0,A,0.0,,42841,OC,,,,,,,,,
10:20:24:751714 20180108,WORKUP,,,,,,,25558,,,,,42839,WU,2_YEAR,,,11.0,1.0,0.0,1.0,0.0,2.0
10:20:24:751714 20180108,TRADE,,,,,,60579400000E6953,25558,2.0,A,,,42842,T,2_YEAR,1.0,0.0,,,,,,
10:20:24:751714 20180108,TRADE,,,,,,60579400000E6962,25558,2.0,B,,,42843,T,2_YEAR,1.0,1.0,,,,,,
10:20:24:751873 20180108,OB_CHANGE,2_YEAR,80.0,1.0,ADD,6.0,60579400000E6966,25556,1.0,B,0.0,,42844,OC,,,,,,,,,
10:20:24:751894 20180108,OB_CHANGE,2_YEAR,81.0,1.0,ADD,6.0,60579400000E6968,25556,1.0,B,0.0,,42845,OC,,,,,,,,,
10:20:24:751910 20180108,OB_CHANGE,2_YEAR,82.0,3.0,ADD,6.0,60579400000E696A,25556,3.0,B,0.0,,42846,OC,,,,,,,,,
10:20:24:751919 20180108,OB_CHANGE,2_YEAR,90.0,-2.0,DELETE,1.0,60579400000E695A,25560,0.0,A,0.0,,42847,OC,,,,,,,,,
10:20:24:751923 20180108,OB_CHANGE,2_YEAR,83.0,2.0,ADD,6.0,60579400000E696C,25556,2.0,B,0.0,,42848,OC,,,,,,,,,
10:20:24:751932 20180108,OB_CHANGE,2_YEAR,88.0,-2.0,DELETE,1.0,60579400000E6927,25560,0.0,A,0.0,,42849,OC,,,,,,,,,
10:20:24:751955 20180108,OB_CHANGE,2_YEAR,147.0,-1.0,DELETE,1.0,60579400000E62D8,25554,0.0,B,0.0,,42850,OC,,,,,,,,,
10:20:24:751962 20180108,OB_CHANGE,2_YEAR,89.0,-27.0,DELETE,1.0,60579400000E695B,25560,0.0,A,0.0,,42851,OC,,,,,,,,,
10:20:24:752019 20180108,OB_CHANGE,2_YEAR,88.0,-2.0,DELETE,1.0,60579400000E6928,25560,0.0,A,0.0,,42852,OC,,,,,,,,,
10:20:24:752031 20180108,OB_CHANGE,2_YEAR,84.0,4.0,ADD,6.0,60579400000E6971,25556,4.0,B,0.0,,42853,OC,,,,,,,,,
10:20:24:752269 20180108,OB_CHANGE,2_YEAR,168.0,-6.0,DELETE,1.0,60579400000E5F0C,25562,0.0,A,0.0,,42854,OC,,,,,,,,,
10:20:24:753265 20180108,OB_CHANGE,2_YEAR,79.0,-2.0,DELETE,10.0,60579400000E6582,25556,0.0,B,0.0,,42855,OC,,,,,,,,,
10:20:24:753283 20180108,OB_CHANGE,2_YEAR,146.0,-2.0,DELETE,10.0,60579400000E62CF,25554,0.0,B,0.0,,42856,OC,,,,,,,,,
10:20:24:755503 20180108,OB_CHANGE,2_YEAR,148.0,2.0,ADD,6.0,60579400000E6978,25554,2.0,B,0.0,,42857,OC,,,,,,,,,
10:20:24:755848 20180108,OB_CHANGE,2_YEAR,146.0,-5.0,DELETE,10.0,60579400000E62ED,25554,0.0,B,0.0,,42858,OC,,,,,,,,,
10:20:24:755937 20180108,OB_CHANGE,2_YEAR,168.0,-1.0,DELETE,10.0,60579400000E6886,25562,0.0,A,0.0,,42859,OC,,,,,,,,,
10:20:24:756130 20180108,OB_CHANGE,2_YEAR,87.0,-5.0,DELETE,10.0,60579400000E6887,25560,0.0,A,0.0,,42860,OC,,,,,,,,,
10:20:24:756490 20180108,OB_CHANGE,2_YEAR,84.0,2.0,ADD,6.0,60579400000E697E,25556,2.0,B,0.0,,42861,OC,,,,,,,,,
10:20:24:756644 20180108,OB_CHANGE,2_YEAR,147.0,-8.0,DELETE,10.0,60579400000E62F6,25554,0.0,B,0.0,,42862,OC,,,,,,,,,
10:20:24:757711 20180108,OB_CHANGE,2_YEAR,167.0,7.0,ADD,6.0,60579400000E6984,25562,7.0,A,0.0,,42863,OC,,,,,,,,,
10:20:24:759147 20180108,OB_CHANGE,2_YEAR,168.0,1.0,ADD,6.0,60579400000E6988,25562,1.0,A,0.0,,42864,OC,,,,,,,,,
10:20:24:766463 20180108,OB_CHANGE,2_YEAR,482.0,-14.0,DELETE,1.0,60579400000E67C2,25576,0.0,A,0.0,,42865,OC,,,,,,,,,
10:20:24:766899 20180108,OB_CHANGE,2_YEAR,482.0,14.0,ADD,6.0,60579400000E6996,25576,14.0,A,0.0,,42866,OC,,,,,,,,,
10:20:24:768172 20180108,OB_CHANGE,2_YEAR,87.0,3.0,ADD,6.0,60579400000E699A,25560,3.0,A,0.0,,42867,OC,,,,,,,,,
10:20:24:776189 20180108,OB_CHANGE,2_YEAR,88.0,5.0,ADD,6.0,60579400000E69A4,25560,5.0,A,0.0,,42868,OC,,,,,,,,,
10:20:24:776375 20180108,OB_CHANGE,2_YEAR,89.0,5.0,ADD,6.0,60579400000E69A5,25560,5.0,A,0.0,,42869,OC,,,,,,,,,
10:20:24:814212 20180108,OB_CHANGE,2_YEAR,90.0,10.0,ADD,6.0,60579400000E69B0,25560,10.0,A,0.0,,42870,OC,,,,,,,,,
10:20:24:935006 20180108,OB_CHANGE,2_YEAR,173.0,6.0,ADD,6.0,60579400000E69B3,25562,6.0,A,0.0,,42871,OC,,,,,,,,,
10:20:25:505288 20180108,OB_CHANGE,2_YEAR,1.0,-3.0,DELETE,3.0,60579400000E6962,25558,0.0,B,0.0,,42873,OC,,,,,,,,,
10:20:25:505288 20180108,WORKUP,,,,,,,25558,,,,,42872,WU,2_YEAR,,,11.0,1.0,0.0,1.0,0.0,2.0
10:20:25:505288 20180108,TRADE,,,,,,60579400000E6962,25558,3.0,B,,,42874,T,2_YEAR,1.0,1.0,,,,,,
10:20:25:505288 20180108,TRADE,,,,,,60579400000E6A1F,25558,3.0,A,,,42875,T,2_YEAR,1.0,0.0,,,,,,
10:20:25:505365 20180108,OB_CHANGE,2_YEAR,78.0,-1.0,DELETE,1.0,60579400000E6966,25556,0.0,B,0.0,,42876,OC,,,,,,,,,
10:20:25:505377 20180108,OB_CHANGE,2_YEAR,78.0,-1.0,DELETE,1.0,60579400000E6968,25556,0.0,B,0.0,,42877,OC,,,,,,,,,
10:20:25:505399 20180108,OB_CHANGE,2_YEAR,1.0,5.0,ADD,6.0,60579400000E6A28,25558,5.0,A,0.0,,42878,OC,,,,,,,,,
10:20:25:505428 20180108,OB_CHANGE,2_YEAR,79.0,-2.0,DELETE,1.0,60579400000E696C,25556,0.0,B,0.0,,42879,OC,,,,,,,,,
10:20:25:505430 20180108,OB_CHANGE,2_YEAR,78.0,-3.0,DELETE,1.0,60579400000E696A,25556,0.0,B,0.0,,42880,OC,,,,,,,,,
