Sequence,Action,Qty,Price,Liquidity,Direction
51084,-1,1,99.8671875,6834034.859375,Down
51085,-4,4,99.8359375,6833635.515625,Down
51086,-2,2,99.8359375,6833435.84375,Down
51087,-1,1,99.8671875,6833335.9765625,Down
51088,-3,3,99.8359375,6833036.46875,Down
51089,-3,3,99.8359375,6832736.9609375,Down
51090,-1,1,99.8671875,6832637.09375,Down
51091,+1,1,99.828125,6832736.921875,Up
51092,-3,3,99.8359375,6832437.4140625,Down
51093,-1,1,99.828125,6832337.5859375,Down
51094,-1,1,99.8671875,6832237.71875,Down
51095,+2,2,99.828125,6832437.375,Up
51096,+1,1,99.828125,6832537.203125,Up
51097,-2,2,99.8359375,6832337.53125,Down
51098,+6,6,99.828125,6832936.5,Up
51099,-3,3,99.8359375,6832636.9921875,Down
51100,+6,6,99.828125,6833235.9609375,Up
51101,+1,1,99.828125,6833335.7890625,Up
51102,-1,1,99.8671875,6833235.921875,Down
51103,-3,3,99.8359375,6832936.4140625,Down
51104,-3,3,99.8359375,6832636.90625,Down
51105,-1,1,99.8671875,6832537.0390625,Down
51106,+6,6,99.828125,6833136.0078125,Up
51107,+1,1,99.828125,6833235.8359375,Up
51108,-1,1,99.8359375,6833136.0,Down
51109,+42,42,99.828125,6837328.78125,Up
51110,+42,42,99.828125,6841521.5625,Up
51111,-1,1,99.8671875,6841421.6953125,Down
51112,-3,3,99.8359375,6841122.1875,Down
51113,-3,3,99.8359375,6840822.6796875,Down
51114,-1,1,99.8671875,6840722.8125,Down
51115,-18,18,99.84375,6838925.625,Down
51116,+1,1,99.8359375,6839025.4609375,Up
51117,-1,1,99.8671875,6838925.59375,Down
51118,+60,60,99.828125,6844915.28125,Up
51119,+6,6,99.828125,6845514.25,Up
51120,-1,1,99.8671875,6845414.3828125,Down
51121,+60,60,99.828125,6851404.0703125,Up
51122,+6,6,99.828125,6852003.0390625,Up
51123,+5,5,99.8203125,6852502.140625,Up
51124,+14,14,99.8125,6853899.515625,Up
51125,+1,1,99.8125,6853999.328125,Up
51126,-1,1,99.859375,6853899.46875,Down
51127,-2,2,99.859375,6853699.75,Down
51128,-1,1,99.8671875,6853599.8828125,Down
51129,-1,1,99.859375,6853500.0234375,Down
51130,-1,1,99.859375,6853400.1640625,Down
51131,-4,4,99.859375,6853000.7265625,Down
51132,-1,1,99.859375,6852900.8671875,Down
51133,+6,6,99.828125,6853499.8359375,Up
51134,+1,1,99.828125,6853599.6640625,Up
51135,-2,2,99.8359375,6853399.9921875,Down
51136,+1,1,99.828125,6853499.8203125,Up
51137,-1,1,99.8671875,6853399.953125,Down
51138,+6,6,99.828125,6853998.921875,Up
51139,+2,2,99.828125,6854198.578125,Up
51140,+2,2,99.828125,6854398.234375,Up
51141,-1,1,99.8671875,6854298.3671875,Down
51142,+2,2,99.828125,6854498.0234375,Up
51143,+6,6,99.828125,6855096.9921875,Up
51144,-1,1,99.8671875,6854997.125,Down
51145,-4,4,99.8359375,6854597.78125,Down
51146,-5,5,99.8359375,6854098.6015625,Down
51147,-5,5,99.8359375,6853599.421875,Down
51148,+1,1,99.828125,6853699.25,Up
51149,-2,2,99.8359375,6853499.578125,Down
51150,+10,10,99.828125,6854497.859375,Up
51151,+1,1,99.828125,6854597.6875,Up
51152,-2,2,99.8359375,6854398.015625,Down
51153,+1,1,99.8359375,6854497.8515625,Up
51154,-3,3,99.8359375,6854198.34375,Down
51155,+1,1,99.828125,6854298.171875,Up
51156,-4,4,99.8359375,6853898.828125,Down
51157,-5,5,99.8359375,6853399.6484375,Down
51158,-4,4,99.8359375,6853000.3046875,Down
51159,-5,5,99.8359375,6852501.125,Down
51160,-3,3,99.8359375,6852201.6171875,Down
51161,-5,5,99.8359375,6851702.4375,Down
51162,-5,5,99.8359375,6851203.2578125,Down
51163,-5,5,99.8359375,6850704.078125,Down
51164,-3,3,99.8359375,6850404.5703125,Down
51165,-3,3,99.8359375,6850105.0625,Down
51166,-5,5,99.8359375,6849605.8828125,Down
51167,-13,13,99.8359375,6848308.015625,Down
51168,-1,1,99.8359375,6848208.1796875,Down
51169,-1,1,99.8359375,6848108.34375,Down
51170,+1,1,99.8359375,6848208.1796875,Up
51171,-4,4,99.8359375,6847808.8359375,Down
51172,-4,4,99.8359375,6847409.4921875,Down
51173,-2,2,99.8359375,6847209.8203125,Down
51174,-4,4,99.8359375,6846810.4765625,Down
51175,-4,4,99.8359375,6846411.1328125,Down
51176,-4,4,99.8359375,6846011.7890625,Down
51177,-4,4,99.8359375,6845612.4453125,Down
51178,+6,6,99.828125,6846211.4140625,Up
51179,-4,4,99.8359375,6845812.0703125,Down
51180,+1,1,99.828125,6845911.8984375,Up
51181,-5,5,99.8359375,6845412.71875,Down
51182,-4,4,99.8359375,6845013.375,Down
51183,-4,4,99.8359375,6844614.03125,Down
51184,-5,5,99.8359375,6844114.8515625,Down
51185,-2,2,99.8359375,6843915.1796875,Down
51186,-5,5,99.8359375,6843416.0,Down
51187,+42,42,99.828125,6847608.78125,Up
51188,+6,6,99.828125,6848207.75,Up
51189,+42,42,99.828125,6852400.53125,Up
51190,-4,4,99.8359375,6852001.1875,Down
51191,-5,5,99.8359375,6851502.0078125,Down
51192,+1,1,99.828125,6851601.8359375,Up
51193,+1,1,99.8203125,6851701.65625,Up
51194,+1,1,99.828125,6851801.484375,Up
51195,+1,1,99.828125,6851901.3125,Up
51196,-4,4,99.8359375,6851501.96875,Down
51197,+3,3,99.8359375,6851801.4765625,Up
51198,-5,5,99.8359375,6851302.296875,Down
51199,-7,7,99.8359375,6850603.4453125,Down
51200,+2,2,99.828125,6850803.1015625,Up
51201,+1,1,99.828125,6850902.9296875,Up
51202,+42,42,99.828125,6855095.7109375,Up
51203,+2,2,99.828125,6855295.3671875,Up
51204,+42,42,99.828125,6859488.1484375,Up
51205,+2,2,99.828125,6859687.8046875,Up
51206,+2,2,99.828125,6859887.4609375,Up
51207,+1,1,99.828125,6859987.2890625,Up
51208,-17,17,99.8359375,6858290.078125,Down
51209,+6,6,99.828125,6858889.046875,Up
51210,-5,5,99.8359375,6858389.8671875,Down
51211,+2,2,99.828125,6858589.5234375,Up
51212,+2,2,99.828125,6858789.1796875,Up
51213,+1,1,99.828125,6858889.0078125,Up
51214,+1,1,99.8203125,6858988.828125,Up
51215,+2,2,99.828125,6859188.484375,Up
51216,+42,42,99.828125,6863381.265625,Up
51217,-1,1,99.8515625,6863281.4140625,Down
51218,+2,2,99.828125,6863481.0703125,Up
51219,-5,5,99.8359375,6862981.890625,Down
51220,+6,6,99.8359375,6863580.90625,Up
51221,-1,1,99.8515625,6863481.0546875,Down
51222,+42,42,99.828125,6867673.8359375,Up
51223,+2,2,99.828125,6867873.4921875,Up
51224,+1,1,99.828125,6867973.3203125,Up
51225,+1,1,99.828125,6868073.1484375,Up
51226,-11,11,99.8359375,6866974.953125,Down
51227,+10,10,99.828125,6867973.234375,Up
51228,+10,10,99.7890625,6868971.125,Up
51229,-11,11,99.8359375,6867872.9296875,Down
51230,-6,6,99.8359375,6867273.9140625,Down
51231,-6,6,99.8359375,6866674.8984375,Down
51232,+42,42,99.828125,6870867.6796875,Up
51233,-1,1,99.8515625,6870767.828125,Down
51234,+6,6,99.828125,6871366.796875,Up
51235,+6,6,99.828125,6871965.765625,Up
51236,-6,6,99.8359375,6871366.75,Down
51237,-1,1,99.8515625,6871266.8984375,Down
51238,+42,42,99.828125,6875459.6796875,Up
51239,+42,42,99.828125,6879652.4609375,Up
51240,+42,42,99.828125,6883845.2421875,Up
51241,+3,3,99.828125,6884144.7265625,Up
51242,+10,10,99.828125,6885143.0078125,Up
51243,+1,1,99.828125,6885242.8359375,Up
51244,+5,5,99.828125,6885741.9765625,Up
51245,+1,1,99.828125,6885841.8046875,Up
51246,+10,10,99.7890625,6886839.6953125,Up
51247,+1,1,99.828125,6886939.5234375,Up
51248,+6,6,99.828125,6887538.4921875,Up
51249,-2,2,99.8359375,6887338.8203125,Down
51250,-1,1,99.8359375,6887238.984375,Down
51251,-5,5,99.8359375,6886739.8046875,Down
51252,+42,42,99.828125,6890932.5859375,Up
51253,+42,42,99.828125,6895125.3671875,Up
51254,+10,10,99.828125,6896123.6484375,Up
51255,+1,1,99.828125,6896223.4765625,Up
51256,+1,1,99.828125,6896323.3046875,Up
51257,+5,5,99.828125,6896822.4453125,Up
51258,+1,1,99.828125,6896922.2734375,Up
51259,+1,1,99.828125,6897022.1015625,Up
51260,-1,1,99.8359375,6896922.265625,Down
51261,+10,10,99.78125,6897920.078125,Up
51262,+2,2,99.8203125,6898119.71875,Up
51263,+2,2,99.8125,6898319.34375,Up
51264,+6,6,99.828125,6898918.3125,Up
51265,+6,6,99.828125,6899517.28125,Up
51266,-1,1,99.8359375,6899417.4453125,Down
51267,+4,4,99.8203125,6899816.7265625,Up
51268,-2,2,99.8515625,6899617.0234375,Down
51269,-2,2,99.8359375,6899417.3515625,Down
51270,+6,6,99.828125,6900016.3203125,Up
51271,+6,6,99.8125,6900615.1953125,Up
51272,-2,2,99.8515625,6900415.4921875,Down
51273,-2,2,99.8359375,6900215.8203125,Down
51274,-1,1,99.8515625,6900115.96875,Down
51275,-2,2,99.8515625,6899916.265625,Down
51276,-2,2,99.8359375,6899716.59375,Down
51277,+3,3,99.828125,6900016.078125,Up
51278,-2,2,99.8359375,6899816.40625,Down
51279,-2,2,99.8515625,6899616.703125,Down
51280,-1,1,99.8515625,6899516.8515625,Down
51281,+2,2,99.8125,6899716.4765625,Up
51282,-2,2,99.8359375,6899516.8046875,Down
51283,-2,2,99.8359375,6899317.1328125,Down
51284,-2,2,99.8515625,6899117.4296875,Down
51285,+6,6,99.8125,6899716.3046875,Up
51286,+6,6,99.828125,6900315.2734375,Up
51287,+3,3,99.828125,6900614.7578125,Up
51288,+2,2,99.8125,6900814.3828125,Up
51289,-2,2,99.8515625,6900614.6796875,Down
51290,-2,2,99.8359375,6900415.0078125,Down
51291,+6,6,99.828125,6901013.9765625,Up
51292,+6,6,99.8125,6901612.8515625,Up
51293,-2,2,99.8359375,6901413.1796875,Down
51294,-2,2,99.8515625,6901213.4765625,Down
51295,-2,2,99.8359375,6901013.8046875,Down
51296,-2,2,99.8359375,6900814.1328125,Down
51297,-2,2,99.8515625,6900614.4296875,Down
51298,-2,2,99.8359375,6900414.7578125,Down
51299,-2,2,99.8515625,6900215.0546875,Down
51300,-2,2,99.8359375,6900015.3828125,Down
51301,-2,2,99.8515625,6899815.6796875,Down
51302,+6,6,99.8125,6900414.5546875,Up
51303,+2,2,99.8125,6900614.1796875,Up
51304,-2,2,99.8359375,6900414.5078125,Down
51305,-3,3,99.8359375,6900115.0,Down
51306,-2,2,99.8359375,6899915.328125,Down
51307,+1,1,99.828125,6900015.15625,Up
51308,+1,1,99.828125,6900114.984375,Up
51309,+6,6,99.828125,6900713.953125,Up
51310,+1,1,99.828125,6900813.78125,Up
51311,-2,2,99.8359375,6900614.109375,Down
51312,-5,5,99.8359375,6900114.9296875,Down
51313,-1,1,99.8359375,6900015.09375,Down
51314,+10,10,99.7890625,6901012.984375,Up
51315,+6,6,99.828125,6901611.953125,Up
51316,+4,4,99.8203125,6902011.234375,Up
51317,+4,4,99.828125,6902410.546875,Up
51318,+3,3,99.828125,6902710.03125,Up
51319,-5,5,99.8359375,6902210.8515625,Down
51320,-6,6,99.8359375,6901611.8359375,Down
51321,-11,11,99.8359375,6900513.640625,Down
51322,+1,1,99.8359375,6900613.4765625,Up
51323,+2,2,99.8203125,6900813.1171875,Up
51324,+6,6,99.828125,6901412.0859375,Up
51325,+1,1,99.828125,6901511.9140625,Up
51326,+6,6,99.828125,6902110.8828125,Up
51327,+1,1,99.828125,6902210.7109375,Up
51328,+6,6,99.828125,6902809.6796875,Up
51329,+1,1,99.828125,6902909.5078125,Up
51330,+1,1,99.828125,6903009.3359375,Up
51331,+4,4,99.8203125,6903408.6171875,Up
51332,+4,4,99.8125,6903807.8671875,Up
51333,+1,1,99.828125,6903907.6953125,Up
51334,+6,6,99.828125,6904506.6640625,Up
51335,+6,6,99.8125,6905105.5390625,Up
51336,-2,2,99.8515625,6904905.8359375,Down
51337,-2,2,99.8359375,6904706.1640625,Down
51338,+2,2,99.8203125,6904905.8046875,Up
51339,+2,2,99.8125,6905105.4296875,Up
51340,-2,2,99.8515625,6904905.7265625,Down
51341,-2,2,99.8359375,6904706.0546875,Down
51342,-1,1,99.8515625,6904606.203125,Down
51343,-2,2,99.8515625,6904406.5,Down
51344,-2,2,99.8359375,6904206.828125,Down
51345,+6,6,99.828125,6904805.796875,Up
51346,+2,2,99.8125,6905005.421875,Up
51347,-5,5,99.8359375,6904506.2421875,Down
51348,-5,5,99.8359375,6904007.0625,Down
51349,+14,14,99.796875,6905404.21875,Up
51350,+1,1,99.828125,6905504.046875,Up
51351,-3,3,99.8359375,6905204.5390625,Down
51352,+1,1,99.828125,6905304.3671875,Up
51353,+2,2,99.8125,6905503.9921875,Up
51354,+1,1,99.828125,6905603.8203125,Up
51355,+15,15,99.7890625,6907100.65625,Up
51356,+6,6,99.828125,6907699.625,Up
51357,-2,2,99.8359375,6907499.953125,Down
51358,-2,2,99.8359375,6907300.28125,Down
51359,+42,42,99.828125,6911493.0625,Up
51360,+6,6,99.828125,6912092.03125,Up
51361,+42,42,99.828125,6916284.8125,Up
51362,-2,2,99.8359375,6916085.140625,Down
51363,+6,6,99.828125,6916684.109375,Up
51364,-4,4,99.8359375,6916284.765625,Down
51365,+2,2,99.8125,6916484.390625,Up
51366,+2,2,99.8125,6916684.015625,Up
51368,-3,3,99.828125,6916384.53125,Down
51372,+2,2,99.828125,6916584.1875,Up
51373,+3,3,99.828125,6916883.671875,Up
51374,+2,2,99.828125,6917083.328125,Up
51375,+3,3,99.828125,6917382.8125,Up
51376,+2,2,99.8125,6917582.4375,Up
51377,+2,2,99.828125,6917782.09375,Up
51378,+2,2,99.8125,6917981.71875,Up
51380,+2,2,99.828125,6918181.375,Up
51381,-1,1,99.828125,6918081.546875,Down
51385,-7,7,99.8046875,6917382.9140625,Down
51386,-7,7,99.796875,6916684.3359375,Down
51387,-7,7,99.8046875,6915985.703125,Down
51388,-0,0,99.8046875,6915985.703125,Sideways
51389,-0,0,99.796875,6915985.703125,Sideways
51390,-0,0,99.8046875,6915985.703125,Sideways
51391,-0,0,99.8046875,6915985.703125,Sideways
51392,-0,0,99.796875,6915985.703125,Sideways
51393,-0,0,99.8046875,6915985.703125,Sideways
51394,-0,0,99.8046875,6915985.703125,Sideways
51395,-0,0,99.796875,6915985.703125,Sideways
51396,-0,0,99.8046875,6915985.703125,Sideways
51397,-4,4,99.8359375,6915586.359375,Down
51398,-4,4,99.8359375,6915187.015625,Down
51400,-4,4,99.8359375,6914787.671875,Down
51401,+6,6,99.828125,6915386.640625,Up
51402,-4,4,99.8359375,6914987.296875,Down
51403,-4,4,99.8359375,6914587.953125,Down
51404,-4,4,99.8359375,6914188.609375,Down
51405,-4,4,99.8359375,6913789.265625,Down
51406,-4,4,99.8359375,6913389.921875,Down
51407,-4,4,99.8359375,6912990.578125,Down
51408,-4,4,99.8359375,6912591.234375,Down
51409,-4,4,99.8359375,6912191.890625,Down
51410,-4,4,99.8359375,6911792.546875,Down
51411,-4,4,99.8359375,6911393.203125,Down
51412,-4,4,99.8359375,6910993.859375,Down
51413,-4,4,99.8359375,6910594.515625,Down
51414,-4,4,99.8359375,6910195.171875,Down
51415,-4,4,99.8359375,6909795.828125,Down
51416,-4,4,99.8359375,6909396.484375,Down
51417,-4,4,99.8359375,6908997.140625,Down
51418,-4,4,99.8359375,6908597.796875,Down
51419,-4,4,99.8359375,6908198.453125,Down
51420,-1,1,99.8359375,6908098.6171875,Down
51421,+6,6,99.828125,6908697.5859375,Up
51422,-4,4,99.8359375,6908298.2421875,Down
51423,-4,4,99.8359375,6907898.8984375,Down
51424,+2,2,99.828125,6908098.5546875,Up
51425,+6,6,99.828125,6908697.5234375,Up
51426,-4,4,99.8359375,6908298.1796875,Down
51427,-4,4,99.8359375,6907898.8359375,Down
51428,-4,4,99.8359375,6907499.4921875,Down
51429,-4,4,99.8359375,6907100.1484375,Down
51430,-4,4,99.8359375,6906700.8046875,Down
51431,-4,4,99.8359375,6906301.4609375,Down
51432,-4,4,99.8359375,6905902.1171875,Down
51433,+6,6,99.828125,6906501.0859375,Up
51434,-4,4,99.8359375,6906101.7421875,Down
51435,+6,6,99.828125,6906700.7109375,Up
51437,+2,2,99.828125,6906900.3671875,Up
51438,+1,1,99.828125,6907000.1953125,Up
51439,-4,4,99.828125,6906600.8828125,Down
51446,+2,2,99.828125,6906800.5390625,Up
51447,-1,1,99.828125,6906700.7109375,Down
51452,+1,1,99.828125,6906800.5390625,Up
51456,+1,1,99.828125,6906900.3671875,Up
51457,+3,3,99.828125,6907199.8515625,Up
51461,+6,6,99.828125,6907798.8203125,Up
51462,+2,2,99.828125,6907998.4765625,Up
51464,-2,2,99.828125,6907798.8203125,Down
51467,+3,3,99.828125,6908098.3046875,Up
51468,+3,3,99.828125,6908397.7890625,Up
51469,+2,2,99.828125,6908597.4453125,Up
51470,+67,67,99.828125,6915285.9296875,Up
51471,+20,20,99.828125,6917282.4921875,Up
51472,+1,1,99.828125,6917382.3203125,Up
51473,-0,0,99.828125,6917382.3203125,Sideways
51475,-1,1,99.8359375,6917282.484375,Down
51476,+1,1,99.828125,6917382.3125,Up
51479,+3,3,99.828125,6917681.796875,Up
51480,+5,5,99.828125,6918180.9375,Up
51481,+2,2,99.828125,6918380.59375,Up
51482,+2,2,99.828125,6918580.25,Up
51483,+2,2,99.828125,6918779.90625,Up
51484,+2,2,99.828125,6918979.5625,Up
51485,+6,6,99.828125,6919578.53125,Up
51486,+6,6,99.828125,6920177.5,Up
51487,-6,6,99.84375,6919578.4375,Down
51488,+2,2,99.828125,6919778.09375,Up
51489,+2,2,99.828125,6919977.75,Up
51490,-6,6,99.84375,6919378.6875,Down
51491,+2,2,99.828125,6919578.34375,Up
51492,+2,2,99.828125,6919778.0,Up
51493,+1,1,99.828125,6919877.828125,Up
51495,+3,3,99.828125,6920177.3125,Up
51496,+3,3,99.828125,6920476.796875,Up
51497,+5,5,99.828125,6920975.9375,Up
51498,+2,2,99.828125,6921175.59375,Up
51499,+3,3,99.828125,6921475.078125,Up
51500,+1,1,99.828125,6921574.90625,Up
51501,+1,1,99.828125,6921674.734375,Up
51502,+1,1,99.828125,6921774.5625,Up
51503,+3,3,99.828125,6922074.046875,Up
51504,+6,6,99.828125,6922673.015625,Up
51506,+2,2,99.828125,6922872.671875,Up
51507,+3,3,99.828125,6923172.15625,Up
51508,+1,1,99.828125,6923271.984375,Up
51509,-0,0,99.828125,6923271.984375,Sideways
51510,-0,0,99.828125,6923271.984375,Sideways
51518,+1,1,99.828125,6923371.8125,Up
51519,-1,1,99.8671875,6923271.9453125,Down
51520,+3,3,99.828125,6923571.4296875,Up
51521,+3,3,99.828125,6923870.9140625,Up
51522,+1,1,99.828125,6923970.7421875,Up
51523,+3,3,99.828125,6924270.2265625,Up
51524,-0,0,99.828125,6924270.2265625,Sideways
51525,+3,3,99.828125,6924569.7109375,Up
51526,+6,6,99.828125,6925168.6796875,Up
51527,+5,5,99.828125,6925667.8203125,Up
51528,+1,1,99.828125,6925767.6484375,Up
51530,+5,5,99.828125,6926266.7890625,Up
51531,+1,1,99.828125,6926366.6171875,Up
51532,-1,1,99.8671875,6926266.75,Down
51533,+6,6,99.828125,6926865.71875,Up
51534,+2,2,99.828125,6927065.375,Up
51535,+3,3,99.828125,6927364.859375,Up
51536,+3,3,99.828125,6927664.34375,Up
51537,-1,1,99.8671875,6927564.4765625,Down
51538,+42,42,99.828125,6931757.2578125,Up
51539,+42,42,99.828125,6935950.0390625,Up
51540,+4,4,99.828125,6936349.3515625,Up
51541,+3,3,99.828125,6936648.8359375,Up
51542,-1,1,99.8671875,6936548.96875,Down
51543,+2,2,99.828125,6936748.625,Up
51544,+3,3,99.828125,6937048.109375,Up
51545,+42,42,99.828125,6941240.890625,Up
51546,+3,3,99.828125,6941540.375,Up
51547,+3,3,99.828125,6941839.859375,Up
51548,-1,1,99.8671875,6941739.9921875,Down
51549,+2,2,99.828125,6941939.6484375,Up
51550,+42,42,99.828125,6946132.4296875,Up
51551,+2,2,99.828125,6946332.0859375,Up
51552,+3,3,99.828125,6946631.5703125,Up
51553,+5,5,99.828125,6947130.7109375,Up
51554,+1,1,99.828125,6947230.5390625,Up
51555,+6,6,99.828125,6947829.5078125,Up
51556,+3,3,99.828125,6948128.9921875,Up
51557,-4,4,99.8359375,6947729.6484375,Down
51558,+1,1,99.828125,6947829.4765625,Up
51559,-1,1,99.8671875,6947729.609375,Down
51560,+1,1,99.828125,6947829.4375,Up
51561,+1,1,99.828125,6947929.265625,Up
51562,+2,2,99.828125,6948128.921875,Up
51563,+2,2,99.828125,6948328.578125,Up
51564,-1,1,99.8828125,6948228.6953125,Down
51566,-0,0,99.828125,6948228.6953125,Sideways
51570,+2,2,99.8125,6948428.3203125,Up
51571,+2,2,99.8125,6948627.9453125,Up
51572,+2,2,99.8125,6948827.5703125,Up
51573,+2,2,99.8125,6949027.1953125,Up
51574,+8,8,99.8046875,6949825.6328125,Up
51575,+8,8,99.796875,6950624.0078125,Up
51576,+8,8,99.8046875,6951422.4453125,Up
51577,+2,2,99.7890625,6951622.0234375,Up
51578,+15,15,99.796875,6953118.9765625,Up
51579,+15,15,99.7890625,6954615.8125,Up
51580,+15,15,99.796875,6956112.765625,Up
51581,+2,2,99.828125,6956312.421875,Up
51582,+1,1,99.828125,6956412.25,Up
51583,+5,5,99.828125,6956911.390625,Up
51584,+3,3,99.828125,6957210.875,Up
51585,+1,1,99.828125,6957310.703125,Up
51586,+15,15,99.796875,6958807.65625,Up
51587,+15,15,99.7890625,6960304.4921875,Up
51588,+15,15,99.796875,6961801.4453125,Up
51589,+5,5,99.8046875,6962300.46875,Up
51590,+4,4,99.796875,6962699.65625,Up
51591,+5,5,99.8046875,6963198.6796875,Up
51592,-1,1,99.8359375,6963098.84375,Down
51593,+3,3,99.828125,6963398.328125,Up
51594,-0,0,99.796875,6963398.328125,Sideways
51596,+3,3,99.828125,6963697.8125,Up
51597,+3,3,99.828125,6963997.296875,Up
51598,+2,2,99.828125,6964196.953125,Up
51599,+1,1,99.828125,6964296.78125,Up
51600,-1,1,99.8671875,6964196.9140625,Down
51601,+3,3,99.828125,6964496.3984375,Up
51602,+5,5,99.828125,6964995.5390625,Up
51603,+3,3,99.828125,6965295.0234375,Up
51604,+1,1,99.828125,6965394.8515625,Up
51605,+5,5,99.8046875,6965893.875,Up
51606,+10,10,99.796875,6966891.84375,Up
51607,+4,4,99.796875,6967291.03125,Up
51608,+10,10,99.7890625,6968288.921875,Up
51609,+5,5,99.8046875,6968787.9453125,Up
51610,+10,10,99.796875,6969785.9140625,Up
51611,+1,1,99.828125,6969885.7421875,Up
51612,-0,0,99.796875,6969885.7421875,Sideways
51613,-0,0,99.7890625,6969885.7421875,Sideways
51614,-0,0,99.796875,6969885.7421875,Sideways
51615,-4,4,99.8359375,6969486.3984375,Down
51616,+3,3,99.828125,6969785.8828125,Up
51617,+5,5,99.828125,6970285.0234375,Up
51618,-1,1,99.8671875,6970185.15625,Down
51619,+7,7,99.828125,6970883.953125,Up
51620,+1,1,99.828125,6970983.78125,Up
51621,-5,5,99.8359375,6970484.6015625,Down
51622,+3,3,99.828125,6970784.0859375,Up
51623,+2,2,99.828125,6970983.7421875,Up
51624,-1,1,99.8671875,6970883.875,Down
51625,+2,2,99.828125,6971083.53125,Up
51626,+6,6,99.828125,6971682.5,Up
51627,+4,4,99.8046875,6972081.71875,Up
51628,+10,10,99.796875,6973079.6875,Up
51629,+10,10,99.7890625,6974077.578125,Up
51630,+10,10,99.796875,6975075.546875,Up
51631,+3,3,99.796875,6975374.9375,Up
51632,+14,14,99.8046875,6976772.203125,Up
51633,-0,0,99.8046875,6976772.203125,Sideways
51634,-0,0,99.796875,6976772.203125,Sideways
51635,-0,0,99.8046875,6976772.203125,Sideways
51636,-0,0,99.8046875,6976772.203125,Sideways
51637,-0,0,99.796875,6976772.203125,Sideways
51638,-5,5,99.8359375,6976273.0234375,Down
51639,-4,4,99.8359375,6975873.6796875,Down
51640,-1,1,99.8671875,6975773.8125,Down
51641,-1,1,99.8359375,6975673.9765625,Down
51642,-4,4,99.8359375,6975274.6328125,Down
51643,-20,20,99.8359375,6973277.9140625,Down
51644,-16,16,99.8359375,6971680.5390625,Down
51645,+6,6,99.828125,6972279.5078125,Up
51646,+3,3,99.828125,6972578.9921875,Up
51647,+3,3,99.828125,6972878.4765625,Up
51648,+2,2,99.828125,6973078.1328125,Up
51649,+3,3,99.828125,6973377.6171875,Up
51650,+3,3,99.828125,6973677.1015625,Up
51651,+5,5,99.828125,6974176.2421875,Up
51652,+3,3,99.828125,6974475.7265625,Up
51653,+5,5,99.828125,6974974.8671875,Up
51654,+3,3,99.828125,6975274.3515625,Up
51655,+2,2,99.8125,6975473.9765625,Up
